trecho_id,data_obs,lat_centroide,lon_centroide,mes,chuva_72h,chuva_7d,chuva_30d
RO-ARQ-0116,2023-03-08,-9.8653,-63.0752,3,20.3,54.4,249.4
RO-ARQ-0116,2023-07-20,-9.8653,-63.0752,7,0.0,0.4,0.6
RO-ARQ-0116,2023-11-15,-9.8653,-63.0752,11,4.7,18.1,65.4
RO-ARQ-0116,2024-01-20,-9.8653,-63.0752,1,15.9,40.9,247.5
RO-ARQ-0116,2024-02-25,-9.8653,-63.0752,2,51.4,85.7,282.1
RO-ARQ-0116,2024-07-15,-9.8653,-63.0752,7,0.0,0.2,2.0
RO-ARQ-0116,2024-10-20,-9.8653,-63.0752,10,7.8,35.7,77.8
RO-ARQ-0116,2025-02-10,-9.8653,-63.0752,2,39.6,83.3,313.6
RO-ARQ-0116,2025-03-15,-9.8653,-63.0752,3,35.3,67.1,313.2
RO-ARQ-0116,2025-08-15,-9.8653,-63.0752,8,0.0,0.0,5.6
RO-ARQ-0117,2023-02-15,-9.856,-63.0503,2,20.9,36.2,254.8
RO-ARQ-0117,2023-03-08,-9.856,-63.0503,3,20.7,63.7,253.0
RO-ARQ-0117,2023-07-20,-9.856,-63.0503,7,0.0,0.7,0.9
RO-ARQ-0117,2023-11-15,-9.856,-63.0503,11,6.9,25.3,74.1
RO-ARQ-0117,2024-01-20,-9.856,-63.0503,1,22.8,47.5,264.7
RO-ARQ-0117,2024-02-25,-9.856,-63.0503,2,52.1,82.3,309.0
RO-ARQ-0117,2024-07-15,-9.856,-63.0503,7,0.0,0.7,2.9
RO-ARQ-0117,2024-10-20,-9.856,-63.0503,10,9.0,41.8,90.9
RO-ARQ-0117,2025-02-10,-9.856,-63.0503,2,40.9,85.0,349.7
RO-ARQ-0117,2025-03-15,-9.856,-63.0503,3,41.2,61.6,310.3
RO-ARQ-0117,2025-08-15,-9.856,-63.0503,8,0.0,0.0,5.1
RO-ARQ-0118,2023-02-15,-9.8542,-63.0466,2,20.9,36.2,254.8
RO-ARQ-0118,2023-03-08,-9.8542,-63.0466,3,20.7,63.7,253.0
RO-ARQ-0118,2023-07-20,-9.8542,-63.0466,7,0.0,0.7,0.9
RO-ARQ-0118,2023-11-15,-9.8542,-63.0466,11,6.9,25.3,74.1
RO-ARQ-0118,2024-01-20,-9.8542,-63.0466,1,22.8,47.5,264.7
RO-ARQ-0118,2024-02-25,-9.8542,-63.0466,2,52.1,82.3,309.0
RO-ARQ-0118,2024-07-15,-9.8542,-63.0466,7,0.0,0.7,2.9
RO-ARQ-0118,2024-10-20,-9.8542,-63.0466,10,9.0,41.8,90.9
RO-ARQ-0118,2025-02-10,-9.8542,-63.0466,2,40.9,85.0,349.7
RO-ARQ-0118,2025-03-15,-9.8542,-63.0466,3,41.2,61.6,310.3
RO-ARQ-0118,2025-08-15,-9.8542,-63.0466,8,0.0,0.0,5.1
RO-ARQ-0119,2023-02-15,-9.8656,-63.0421,2,20.9,36.2,254.8
RO-ARQ-0119,2023-03-08,-9.8656,-63.0421,3,20.7,63.7,253.0
RO-ARQ-0119,2023-07-20,-9.8656,-63.0421,7,0.0,0.7,0.9
RO-ARQ-0119,2023-11-15,-9.8656,-63.0421,11,6.9,25.3,74.1
RO-ARQ-0119,2024-01-20,-9.8656,-63.0421,1,22.8,47.5,264.7
RO-ARQ-0119,2024-02-25,-9.8656,-63.0421,2,52.1,82.3,309.0
RO-ARQ-0119,2024-07-15,-9.8656,-63.0421,7,0.0,0.7,2.9
RO-ARQ-0119,2024-10-20,-9.8656,-63.0421,10,9.0,41.8,90.9
RO-ARQ-0119,2025-02-10,-9.8656,-63.0421,2,40.9,85.0,349.7
RO-ARQ-0119,2025-03-15,-9.8656,-63.0421,3,41.2,61.6,310.3
RO-ARQ-0119,2025-08-15,-9.8656,-63.0421,8,0.0,0.0,5.1
RO-ARQ-0120,2023-02-15,-9.8591,-63.049,2,20.9,36.2,254.8
RO-ARQ-0120,2023-03-08,-9.8591,-63.049,3,20.7,63.7,253.0
RO-ARQ-0120,2023-07-20,-9.8591,-63.049,7,0.0,0.7,0.9
RO-ARQ-0120,2023-11-15,-9.8591,-63.049,11,6.9,25.3,74.1
RO-ARQ-0120,2024-01-20,-9.8591,-63.049,1,22.8,47.5,264.7
RO-ARQ-0120,2024-02-25,-9.8591,-63.049,2,52.1,82.3,309.0
RO-ARQ-0120,2024-07-15,-9.8591,-63.049,7,0.0,0.7,2.9
RO-ARQ-0120,2024-10-20,-9.8591,-63.049,10,9.0,41.8,90.9
RO-ARQ-0120,2025-02-10,-9.8591,-63.049,2,40.9,85.0,349.7
RO-ARQ-0120,2025-03-15,-9.8591,-63.049,3,41.2,61.6,310.3
RO-ARQ-0120,2025-08-15,-9.8591,-63.049,8,0.0,0.0,5.1
RO-ARQ-0121,2023-02-15,-9.8558,-63.0495,2,20.9,36.2,254.8
RO-ARQ-0121,2023-03-08,-9.8558,-63.0495,3,20.7,63.7,253.0
RO-ARQ-0121,2023-07-20,-9.8558,-63.0495,7,0.0,0.7,0.9
RO-ARQ-0121,2023-11-15,-9.8558,-63.0495,11,6.9,25.3,74.1
RO-ARQ-0121,2024-01-20,-9.8558,-63.0495,1,22.8,47.5,264.7
RO-ARQ-0121,2024-02-25,-9.8558,-63.0495,2,52.1,82.3,309.0
RO-ARQ-0121,2024-07-15,-9.8558,-63.0495,7,0.0,0.7,2.9
RO-ARQ-0121,2024-10-20,-9.8558,-63.0495,10,9.0,41.8,90.9
RO-ARQ-0121,2025-02-10,-9.8558,-63.0495,2,40.9,85.0,349.7
RO-ARQ-0121,2025-03-15,-9.8558,-63.0495,3,41.2,61.6,310.3
RO-ARQ-0121,2025-08-15,-9.8558,-63.0495,8,0.0,0.0,5.1
RO-ARQ-0122,2023-02-15,-9.8584,-63.0489,2,20.9,36.2,254.8
RO-ARQ-0122,2023-03-08,-9.8584,-63.0489,3,20.7,63.7,253.0
RO-ARQ-0122,2023-07-20,-9.8584,-63.0489,7,0.0,0.7,0.9
RO-ARQ-0122,2023-11-15,-9.8584,-63.0489,11,6.9,25.3,74.1
RO-ARQ-0122,2024-01-20,-9.8584,-63.0489,1,22.8,47.5,264.7
RO-ARQ-0122,2024-02-25,-9.8584,-63.0489,2,52.1,82.3,309.0
RO-ARQ-0122,2024-07-15,-9.8584,-63.0489,7,0.0,0.7,2.9
RO-ARQ-0122,2024-10-20,-9.8584,-63.0489,10,9.0,41.8,90.9
RO-ARQ-0122,2025-02-10,-9.8584,-63.0489,2,40.9,85.0,349.7
RO-ARQ-0122,2025-03-15,-9.8584,-63.0489,3,41.2,61.6,310.3
RO-ARQ-0122,2025-08-15,-9.8584,-63.0489,8,0.0,0.0,5.1
RO-ARQ-0123,2023-02-15,-9.8634,-63.0466,2,20.9,36.2,254.8
RO-ARQ-0123,2023-03-08,-9.8634,-63.0466,3,20.7,63.7,253.0
RO-ARQ-0123,2023-07-20,-9.8634,-63.0466,7,0.0,0.7,0.9
RO-ARQ-0123,2023-11-15,-9.8634,-63.0466,11,6.9,25.3,74.1
RO-ARQ-0123,2024-01-20,-9.8634,-63.0466,1,22.8,47.5,264.7
RO-ARQ-0123,2024-02-25,-9.8634,-63.0466,2,52.1,82.3,309.0
RO-ARQ-0123,2024-07-15,-9.8634,-63.0466,7,0.0,0.7,2.9
RO-ARQ-0123,2024-10-20,-9.8634,-63.0466,10,9.0,41.8,90.9
RO-ARQ-0123,2025-02-10,-9.8634,-63.0466,2,40.9,85.0,349.7
RO-ARQ-0123,2025-03-15,-9.8634,-63.0466,3,41.2,61.6,310.3
RO-ARQ-0123,2025-08-15,-9.8634,-63.0466,8,0.0,0.0,5.1
RO-ARQ-0124,2023-02-15,-9.8676,-63.0424,2,20.9,36.2,254.8
RO-ARQ-0124,2023-03-08,-9.8676,-63.0424,3,20.7,63.7,253.0
RO-ARQ-0124,2023-07-20,-9.8676,-63.0424,7,0.0,0.7,0.9
RO-ARQ-0124,2023-11-15,-9.8676,-63.0424,11,6.9,25.3,74.1
RO-ARQ-0124,2024-01-20,-9.8676,-63.0424,1,22.8,47.5,264.7
RO-ARQ-0124,2024-02-25,-9.8676,-63.0424,2,52.1,82.3,309.0
RO-ARQ-0124,2024-07-15,-9.8676,-63.0424,7,0.0,0.7,2.9
RO-ARQ-0124,2024-10-20,-9.8676,-63.0424,10,9.0,41.8,90.9
RO-ARQ-0124,2025-02-10,-9.8676,-63.0424,2,40.9,85.0,349.7
RO-ARQ-0124,2025-03-15,-9.8676,-63.0424,3,41.2,61.6,310.3
RO-ARQ-0124,2025-08-15,-9.8676,-63.0424,8,0.0,0.0,5.1
RO-ARQ-0125,2023-02-15,-9.8707,-63.0423,2,20.9,36.2,254.8
RO-ARQ-0125,2023-03-08,-9.8707,-63.0423,3,20.7,63.7,253.0
RO-ARQ-0125,2023-07-20,-9.8707,-63.0423,7,0.0,0.7,0.9
RO-ARQ-0125,2023-11-15,-9.8707,-63.0423,11,6.9,25.3,74.1
RO-ARQ-0125,2024-01-20,-9.8707,-63.0423,1,22.8,47.5,264.7
RO-ARQ-0125,2024-02-25,-9.8707,-63.0423,2,52.1,82.3,309.0
RO-ARQ-0125,2024-07-15,-9.8707,-63.0423,7,0.0,0.7,2.9
RO-ARQ-0125,2024-10-20,-9.8707,-63.0423,10,9.0,41.8,90.9
RO-ARQ-0125,2025-02-10,-9.8707,-63.0423,2,40.9,85.0,349.7
RO-ARQ-0125,2025-03-15,-9.8707,-63.0423,3,41.2,61.6,310.3
RO-ARQ-0125,2025-08-15,-9.8707,-63.0423,8,0.0,0.0,5.1
RO-ARQ-0126,2023-02-15,-9.936,-63.0753,2,18.8,35.9,240.2
RO-ARQ-0126,2023-03-08,-9.936,-63.0753,3,16.9,58.5,277.2
RO-ARQ-0126,2023-07-20,-9.936,-63.0753,7,0.0,21.4,21.6
RO-ARQ-0126,2023-11-15,-9.936,-63.0753,11,7.4,19.1,65.4
RO-ARQ-0126,2024-01-20,-9.936,-63.0753,1,25.8,48.8,259.2
RO-ARQ-0126,2024-02-25,-9.936,-63.0753,2,51.1,98.6,283.6
RO-ARQ-0126,2024-07-15,-9.936,-63.0753,7,0.0,0.1,1.1
RO-ARQ-0126,2024-10-20,-9.936,-63.0753,10,14.4,42.9,85.1
RO-ARQ-0126,2025-02-10,-9.936,-63.0753,2,40.2,98.6,345.7
RO-ARQ-0126,2025-03-15,-9.936,-63.0753,3,45.5,68.9,297.6
RO-ARQ-0126,2025-08-15,-9.936,-63.0753,8,0.0,0.0,5.5
RO-ARQ-0127,2023-02-15,-9.9202,-62.9426,2,13.7,46.4,250.9
RO-ARQ-0127,2023-03-08,-9.9202,-62.9426,3,13.9,54.8,245.4
RO-ARQ-0127,2023-07-20,-9.9202,-62.9426,7,0.0,5.8,6.0
RO-ARQ-0127,2023-11-15,-9.9202,-62.9426,11,5.9,19.1,49.1
RO-ARQ-0127,2024-01-20,-9.9202,-62.9426,1,21.9,47.3,215.4
RO-ARQ-0127,2024-02-25,-9.9202,-62.9426,2,42.9,75.7,274.7
RO-ARQ-0127,2024-07-15,-9.9202,-62.9426,7,0.0,0.6,3.3
RO-ARQ-0127,2024-10-20,-9.9202,-62.9426,10,6.3,22.6,51.4
RO-ARQ-0127,2025-02-10,-9.9202,-62.9426,2,42.1,88.8,351.9
RO-ARQ-0127,2025-03-15,-9.9202,-62.9426,3,47.7,56.6,289.0
RO-ARQ-0127,2025-08-15,-9.9202,-62.9426,8,0.0,0.0,6.1
RO-ARQ-0128,2023-02-15,-9.9233,-62.9274,2,13.7,46.4,250.9
RO-ARQ-0128,2023-03-08,-9.9233,-62.9274,3,13.9,54.8,245.4
RO-ARQ-0128,2023-07-20,-9.9233,-62.9274,7,0.0,5.8,6.0
RO-ARQ-0128,2023-11-15,-9.9233,-62.9274,11,5.9,19.1,49.1
RO-ARQ-0128,2024-01-20,-9.9233,-62.9274,1,21.9,47.3,215.4
RO-ARQ-0128,2024-02-25,-9.9233,-62.9274,2,42.9,75.7,274.7
RO-ARQ-0128,2024-07-15,-9.9233,-62.9274,7,0.0,0.6,3.3
RO-ARQ-0128,2024-10-20,-9.9233,-62.9274,10,6.3,22.6,51.4
RO-ARQ-0128,2025-02-10,-9.9233,-62.9274,2,42.1,88.8,351.9
RO-ARQ-0128,2025-03-15,-9.9233,-62.9274,3,47.7,56.6,289.0
RO-ARQ-0128,2025-08-15,-9.9233,-62.9274,8,0.0,0.0,6.1
RO-ARQ-0129,2023-02-15,-9.9166,-62.9315,2,13.7,46.4,250.9
RO-ARQ-0129,2023-03-08,-9.9166,-62.9315,3,13.9,54.8,245.4
RO-ARQ-0129,2023-07-20,-9.9166,-62.9315,7,0.0,5.8,6.0
RO-ARQ-0129,2023-11-15,-9.9166,-62.9315,11,5.9,19.1,49.1
RO-ARQ-0129,2024-01-20,-9.9166,-62.9315,1,21.9,47.3,215.4
RO-ARQ-0129,2024-02-25,-9.9166,-62.9315,2,42.9,75.7,274.7
RO-ARQ-0129,2024-07-15,-9.9166,-62.9315,7,0.0,0.6,3.3
RO-ARQ-0129,2024-10-20,-9.9166,-62.9315,10,6.3,22.6,51.4
RO-ARQ-0129,2025-02-10,-9.9166,-62.9315,2,42.1,88.8,351.9
RO-ARQ-0129,2025-03-15,-9.9166,-62.9315,3,47.7,56.6,289.0
RO-ARQ-0129,2025-08-15,-9.9166,-62.9315,8,0.0,0.0,6.1
RO-ARQ-0130,2023-02-15,-9.9386,-62.9004,2,13.7,46.4,250.9
RO-ARQ-0130,2023-03-08,-9.9386,-62.9004,3,13.9,54.8,245.4
RO-ARQ-0130,2023-07-20,-9.9386,-62.9004,7,0.0,5.8,6.0
RO-ARQ-0130,2023-11-15,-9.9386,-62.9004,11,5.9,19.1,49.1
RO-ARQ-0130,2024-01-20,-9.9386,-62.9004,1,21.9,47.3,215.4
RO-ARQ-0130,2024-02-25,-9.9386,-62.9004,2,42.9,75.7,274.7
RO-ARQ-0130,2024-07-15,-9.9386,-62.9004,7,0.0,0.6,3.3
RO-ARQ-0130,2024-10-20,-9.9386,-62.9004,10,6.3,22.6,51.4
RO-ARQ-0130,2025-02-10,-9.9386,-62.9004,2,42.1,88.8,351.9
RO-ARQ-0130,2025-03-15,-9.9386,-62.9004,3,47.7,56.6,289.0
RO-ARQ-0130,2025-08-15,-9.9386,-62.9004,8,0.0,0.0,6.1
RO-ARQ-0131,2023-02-15,-9.9459,-62.9045,2,13.7,46.4,250.9
RO-ARQ-0131,2023-03-08,-9.9459,-62.9045,3,13.9,54.8,245.4
RO-ARQ-0131,2023-07-20,-9.9459,-62.9045,7,0.0,5.8,6.0
RO-ARQ-0131,2023-11-15,-9.9459,-62.9045,11,5.9,19.1,49.1
RO-ARQ-0131,2024-01-20,-9.9459,-62.9045,1,21.9,47.3,215.4
RO-ARQ-0131,2024-02-25,-9.9459,-62.9045,2,42.9,75.7,274.7
RO-ARQ-0131,2024-07-15,-9.9459,-62.9045,7,0.0,0.6,3.3
RO-ARQ-0131,2024-10-20,-9.9459,-62.9045,10,6.3,22.6,51.4
RO-ARQ-0131,2025-02-10,-9.9459,-62.9045,2,42.1,88.8,351.9
RO-ARQ-0131,2025-03-15,-9.9459,-62.9045,3,47.7,56.6,289.0
RO-ARQ-0131,2025-08-15,-9.9459,-62.9045,8,0.0,0.0,6.1
RO-ARQ-0132,2023-02-15,-9.9241,-62.9058,2,13.7,46.4,250.9
RO-ARQ-0132,2023-03-08,-9.9241,-62.9058,3,13.9,54.8,245.4
RO-ARQ-0132,2023-07-20,-9.9241,-62.9058,7,0.0,5.8,6.0
RO-ARQ-0132,2023-11-15,-9.9241,-62.9058,11,5.9,19.1,49.1
RO-ARQ-0132,2024-01-20,-9.9241,-62.9058,1,21.9,47.3,215.4
RO-ARQ-0132,2024-02-25,-9.9241,-62.9058,2,42.9,75.7,274.7
RO-ARQ-0132,2024-07-15,-9.9241,-62.9058,7,0.0,0.6,3.3
RO-ARQ-0132,2024-10-20,-9.9241,-62.9058,10,6.3,22.6,51.4
RO-ARQ-0132,2025-02-10,-9.9241,-62.9058,2,42.1,88.8,351.9
RO-ARQ-0132,2025-03-15,-9.9241,-62.9058,3,47.7,56.6,289.0
RO-ARQ-0132,2025-08-15,-9.9241,-62.9058,8,0.0,0.0,6.1
RO-ARQ-0133,2023-02-15,-9.8828,-63.1118,2,17.2,30.2,222.2
RO-ARQ-0133,2023-03-08,-9.8828,-63.1118,3,20.3,54.4,249.4
RO-ARQ-0133,2023-07-20,-9.8828,-63.1118,7,0.0,0.4,0.6
RO-ARQ-0133,2023-11-15,-9.8828,-63.1118,11,4.7,18.1,65.4
RO-ARQ-0133,2024-01-20,-9.8828,-63.1118,1,15.9,40.9,247.5
RO-ARQ-0133,2024-02-25,-9.8828,-63.1118,2,51.4,85.7,282.1
RO-ARQ-0133,2024-07-15,-9.8828,-63.1118,7,0.0,0.2,2.0
RO-ARQ-0133,2024-10-20,-9.8828,-63.1118,10,7.8,35.7,77.8
RO-ARQ-0133,2025-02-10,-9.8828,-63.1118,2,39.6,83.3,313.6
RO-ARQ-0133,2025-03-15,-9.8828,-63.1118,3,35.3,67.1,313.2
RO-ARQ-0133,2025-08-15,-9.8828,-63.1118,8,0.0,0.0,5.6
RO-ARQ-0134,2023-02-15,-9.8731,-63.1165,2,17.2,30.2,222.2
RO-ARQ-0134,2023-03-08,-9.8731,-63.1165,3,20.3,54.4,249.4
RO-ARQ-0134,2023-07-20,-9.8731,-63.1165,7,0.0,0.4,0.6
RO-ARQ-0134,2023-11-15,-9.8731,-63.1165,11,4.7,18.1,65.4
RO-ARQ-0134,2024-01-20,-9.8731,-63.1165,1,15.9,40.9,247.5
RO-ARQ-0134,2024-02-25,-9.8731,-63.1165,2,51.4,85.7,282.1
RO-ARQ-0134,2024-07-15,-9.8731,-63.1165,7,0.0,0.2,2.0
RO-ARQ-0134,2024-10-20,-9.8731,-63.1165,10,7.8,35.7,77.8
RO-ARQ-0134,2025-02-10,-9.8731,-63.1165,2,39.6,83.3,313.6
RO-ARQ-0134,2025-03-15,-9.8731,-63.1165,3,35.3,67.1,313.2
RO-ARQ-0134,2025-08-15,-9.8731,-63.1165,8,0.0,0.0,5.6
RO-ARQ-0135,2023-02-15,-9.8622,-63.1205,2,17.2,30.2,222.2
RO-ARQ-0135,2023-03-08,-9.8622,-63.1205,3,20.3,54.4,249.4
RO-ARQ-0135,2023-07-20,-9.8622,-63.1205,7,0.0,0.4,0.6
RO-ARQ-0135,2023-11-15,-9.8622,-63.1205,11,4.7,18.1,65.4
RO-ARQ-0135,2024-01-20,-9.8622,-63.1205,1,15.9,40.9,247.5
RO-ARQ-0135,2024-02-25,-9.8622,-63.1205,2,51.4,85.7,282.1
RO-ARQ-0135,2024-07-15,-9.8622,-63.1205,7,0.0,0.2,2.0
RO-ARQ-0135,2024-10-20,-9.8622,-63.1205,10,7.8,35.7,77.8
RO-ARQ-0135,2025-02-10,-9.8622,-63.1205,2,39.6,83.3,313.6
RO-ARQ-0135,2025-03-15,-9.8622,-63.1205,3,35.3,67.1,313.2
RO-ARQ-0135,2025-08-15,-9.8622,-63.1205,8,0.0,0.0,5.6
RO-ARQ-0136,2023-02-15,-9.8489,-63.1216,2,17.2,30.2,222.2
RO-ARQ-0136,2023-03-08,-9.8489,-63.1216,3,20.3,54.4,249.4
RO-ARQ-0136,2023-07-20,-9.8489,-63.1216,7,0.0,0.4,0.6
RO-ARQ-0136,2023-11-15,-9.8489,-63.1216,11,4.7,18.1,65.4
RO-ARQ-0136,2024-01-20,-9.8489,-63.1216,1,15.9,40.9,247.5
RO-ARQ-0136,2024-02-25,-9.8489,-63.1216,2,51.4,85.7,282.1
RO-ARQ-0136,2024-07-15,-9.8489,-63.1216,7,0.0,0.2,2.0
RO-ARQ-0136,2024-10-20,-9.8489,-63.1216,10,7.8,35.7,77.8
RO-ARQ-0136,2025-02-10,-9.8489,-63.1216,2,39.6,83.3,313.6
RO-ARQ-0136,2025-03-15,-9.8489,-63.1216,3,35.3,67.1,313.2
RO-ARQ-0136,2025-08-15,-9.8489,-63.1216,8,0.0,0.0,5.6
RO-ARQ-0137,2023-02-15,-9.8503,-63.0786,2,17.2,30.2,222.2
RO-ARQ-0137,2023-03-08,-9.8503,-63.0786,3,20.3,54.4,249.4
RO-ARQ-0137,2023-07-20,-9.8503,-63.0786,7,0.0,0.4,0.6
RO-ARQ-0137,2023-11-15,-9.8503,-63.0786,11,4.7,18.1,65.4
RO-ARQ-0137,2024-01-20,-9.8503,-63.0786,1,15.9,40.9,247.5
RO-ARQ-0137,2024-02-25,-9.8503,-63.0786,2,51.4,85.7,282.1
RO-ARQ-0137,2024-07-15,-9.8503,-63.0786,7,0.0,0.2,2.0
RO-ARQ-0137,2024-10-20,-9.8503,-63.0786,10,7.8,35.7,77.8
RO-ARQ-0137,2025-02-10,-9.8503,-63.0786,2,39.6,83.3,313.6
RO-ARQ-0137,2025-03-15,-9.8503,-63.0786,3,35.3,67.1,313.2
RO-ARQ-0137,2025-08-15,-9.8503,-63.0786,8,0.0,0.0,5.6
RO-ARQ-0138,2023-02-15,-9.8561,-63.0772,2,17.2,30.2,222.2
RO-ARQ-0138,2023-03-08,-9.8561,-63.0772,3,20.3,54.4,249.4
RO-ARQ-0138,2023-07-20,-9.8561,-63.0772,7,0.0,0.4,0.6
RO-ARQ-0138,2023-11-15,-9.8561,-63.0772,11,4.7,18.1,65.4
RO-ARQ-0138,2024-01-20,-9.8561,-63.0772,1,15.9,40.9,247.5
RO-ARQ-0138,2024-02-25,-9.8561,-63.0772,2,51.4,85.7,282.1
RO-ARQ-0138,2024-07-15,-9.8561,-63.0772,7,0.0,0.2,2.0
RO-ARQ-0138,2024-10-20,-9.8561,-63.0772,10,7.8,35.7,77.8
RO-ARQ-0138,2025-02-10,-9.8561,-63.0772,2,39.6,83.3,313.6
RO-ARQ-0138,2025-03-15,-9.8561,-63.0772,3,35.3,67.1,313.2
RO-ARQ-0138,2025-08-15,-9.8561,-63.0772,8,0.0,0.0,5.6
RO-ARQ-0139,2023-02-15,-9.8769,-63.019,2,20.9,36.2,254.8
RO-ARQ-0139,2023-03-08,-9.8769,-63.019,3,20.7,63.7,253.0
RO-ARQ-0139,2023-07-20,-9.8769,-63.019,7,0.0,0.7,0.9
RO-ARQ-0139,2023-11-15,-9.8769,-63.019,11,6.9,25.3,74.1
RO-ARQ-0139,2024-01-20,-9.8769,-63.019,1,22.8,47.5,264.7
RO-ARQ-0139,2024-02-25,-9.8769,-63.019,2,52.1,82.3,309.0
RO-ARQ-0139,2024-07-15,-9.8769,-63.019,7,0.0,0.7,2.9
RO-ARQ-0139,2024-10-20,-9.8769,-63.019,10,9.0,41.8,90.9
RO-ARQ-0139,2025-02-10,-9.8769,-63.019,2,40.9,85.0,349.7
RO-ARQ-0139,2025-03-15,-9.8769,-63.019,3,41.2,61.6,310.3
RO-ARQ-0139,2025-08-15,-9.8769,-63.019,8,0.0,0.0,5.1
RO-ARQ-0140,2023-02-15,-9.8743,-63.0161,2,20.9,36.2,254.8
RO-ARQ-0140,2023-03-08,-9.8743,-63.0161,3,20.7,63.7,253.0
RO-ARQ-0140,2023-07-20,-9.8743,-63.0161,7,0.0,0.7,0.9
RO-ARQ-0140,2023-11-15,-9.8743,-63.0161,11,6.9,25.3,74.1
RO-ARQ-0140,2024-01-20,-9.8743,-63.0161,1,22.8,47.5,264.7
RO-ARQ-0140,2024-02-25,-9.8743,-63.0161,2,52.1,82.3,309.0
RO-ARQ-0140,2024-07-15,-9.8743,-63.0161,7,0.0,0.7,2.9
RO-ARQ-0140,2024-10-20,-9.8743,-63.0161,10,9.0,41.8,90.9
RO-ARQ-0140,2025-02-10,-9.8743,-63.0161,2,40.9,85.0,349.7
RO-ARQ-0140,2025-03-15,-9.8743,-63.0161,3,41.2,61.6,310.3
RO-ARQ-0140,2025-08-15,-9.8743,-63.0161,8,0.0,0.0,5.1
RO-ARQ-0141,2023-02-15,-9.8848,-63.0164,2,20.9,36.2,254.8
RO-ARQ-0141,2023-03-08,-9.8848,-63.0164,3,20.7,63.7,253.0
RO-ARQ-0141,2023-07-20,-9.8848,-63.0164,7,0.0,0.7,0.9
RO-ARQ-0141,2023-11-15,-9.8848,-63.0164,11,6.9,25.3,74.1
RO-ARQ-0141,2024-01-20,-9.8848,-63.0164,1,22.8,47.5,264.7
RO-ARQ-0141,2024-02-25,-9.8848,-63.0164,2,52.1,82.3,309.0
RO-ARQ-0141,2024-07-15,-9.8848,-63.0164,7,0.0,0.7,2.9
RO-ARQ-0141,2024-10-20,-9.8848,-63.0164,10,9.0,41.8,90.9
RO-ARQ-0141,2025-02-10,-9.8848,-63.0164,2,40.9,85.0,349.7
RO-ARQ-0141,2025-03-15,-9.8848,-63.0164,3,41.2,61.6,310.3
RO-ARQ-0141,2025-08-15,-9.8848,-63.0164,8,0.0,0.0,5.1
RO-ARQ-0142,2023-02-15,-9.8747,-63.0005,2,20.9,36.2,254.8
RO-ARQ-0142,2023-03-08,-9.8747,-63.0005,3,20.7,63.7,253.0
RO-ARQ-0142,2023-07-20,-9.8747,-63.0005,7,0.0,0.7,0.9
RO-ARQ-0142,2023-11-15,-9.8747,-63.0005,11,6.9,25.3,74.1
RO-ARQ-0142,2024-01-20,-9.8747,-63.0005,1,22.8,47.5,264.7
RO-ARQ-0142,2024-02-25,-9.8747,-63.0005,2,52.1,82.3,309.0
RO-ARQ-0142,2024-07-15,-9.8747,-63.0005,7,0.0,0.7,2.9
RO-ARQ-0142,2024-10-20,-9.8747,-63.0005,10,9.0,41.8,90.9
RO-ARQ-0142,2025-02-10,-9.8747,-63.0005,2,40.9,85.0,349.7
RO-ARQ-0142,2025-03-15,-9.8747,-63.0005,3,41.2,61.6,310.3
RO-ARQ-0142,2025-08-15,-9.8747,-63.0005,8,0.0,0.0,5.1
RO-ARQ-0143,2023-02-15,-9.8675,-62.9966,2,20.9,36.2,254.8
RO-ARQ-0143,2023-03-08,-9.8675,-62.9966,3,20.7,63.7,253.0
RO-ARQ-0143,2023-07-20,-9.8675,-62.9966,7,0.0,0.7,0.9
RO-ARQ-0143,2023-11-15,-9.8675,-62.9966,11,6.9,25.3,74.1
RO-ARQ-0143,2024-01-20,-9.8675,-62.9966,1,22.8,47.5,264.7
RO-ARQ-0143,2024-02-25,-9.8675,-62.9966,2,52.1,82.3,309.0
RO-ARQ-0143,2024-07-15,-9.8675,-62.9966,7,0.0,0.7,2.9
RO-ARQ-0143,2024-10-20,-9.8675,-62.9966,10,9.0,41.8,90.9
RO-ARQ-0143,2025-02-10,-9.8675,-62.9966,2,40.9,85.0,349.7
RO-ARQ-0143,2025-03-15,-9.8675,-62.9966,3,41.2,61.6,310.3
RO-ARQ-0143,2025-08-15,-9.8675,-62.9966,8,0.0,0.0,5.1
RO-ARQ-0144,2023-02-15,-9.8557,-63.0001,2,20.9,36.2,254.8
RO-ARQ-0144,2023-03-08,-9.8557,-63.0001,3,20.7,63.7,253.0
RO-ARQ-0144,2023-07-20,-9.8557,-63.0001,7,0.0,0.7,0.9
RO-ARQ-0144,2023-11-15,-9.8557,-63.0001,11,6.9,25.3,74.1
RO-ARQ-0144,2024-01-20,-9.8557,-63.0001,1,22.8,47.5,264.7
RO-ARQ-0144,2024-02-25,-9.8557,-63.0001,2,52.1,82.3,309.0
RO-ARQ-0144,2024-07-15,-9.8557,-63.0001,7,0.0,0.7,2.9
RO-ARQ-0144,2024-10-20,-9.8557,-63.0001,10,9.0,41.8,90.9
RO-ARQ-0144,2025-02-10,-9.8557,-63.0001,2,40.9,85.0,349.7
RO-ARQ-0144,2025-03-15,-9.8557,-63.0001,3,41.2,61.6,310.3
RO-ARQ-0144,2025-08-15,-9.8557,-63.0001,8,0.0,0.0,5.1
